collection,url,description,color,sku,price,qty_info,dimensions,params
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Pewter Smoke,BP01158,$10.17,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:927 - Light Pewter"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Pewter Smoke,BP01172,$10.73,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, Frost resistance, Suggested grout:927 - Light Pewter"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Pewter Smoke,BP01163,$11.18,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:925 - Sable"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Pewter Smoke,BP01181,$9.99,sq. ft.,"18″ x 36″, 45cm x 90cm","Thickness:10.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:927 - Light Pewter"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Pitch Black,BP01161,$10.17,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:929 - Charcoal gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Pitch Black,BP01175,$10.73,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, Frost resistance, Suggested grout:929 - Charcoal gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Pitch Black,BP01209,$8.13,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:929 - Charcoal gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Pitch Black,BP01221,$9.03,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, Frost resistance, Suggested grout:929 - Charcoal gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Powder Bone,BP01205,$8.13,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:908 - Dove Gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Powder Bone,BP01210,$9.75,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:925 - Sable"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Powder Bone,BP01157,$10.17,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:908 - Dove Gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Powder Bone,BP01171,$10.73,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, Frost resistance, Suggested grout:908 - Dove Gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Powder Bone,BP01162,$11.18,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:939 - Mist"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Powder Bone,BP01179,$9.99,sq. ft.,"18″ x 36″, 45cm x 90cm","Thickness:10.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:908 - Dove Gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Steel Grain,BP01342,$11.18,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, Frost resistance, Suggested grout:908 - Dove Gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Steel Grain,BP01344,$12.21,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, Frost resistance, Suggested grout:908 - Dove Gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Steel Grain,BP01346,$12.21,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:N/A, Frost resistance, Suggested grout:934 - DeLorean Gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Cold,BP01274,$9.26,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10.5mm, Rectified tile, Nuance:V2 Slight, Frost resistance, Suggested grout:908 - Dove Gray"
Bits & Pieces,https://www.centura.ca/en/products/tile/porcelain/bits-and-pieces/,Bits & Pieces is inspired by the ancient Roman technique of using irregularly shaped stones placed into a core of opus incertum. It creates an exciting new technical porcelain collection designed with charmingly clever graphics. This collection is a real playground for any designer who wants step outside of conventions to be utterly innovative.,Warm,BP01275,$9.26,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10.5mm, Rectified tile, Nuance:V2 Slight, Frost resistance, Suggested grout:908 - Dove Gray"
Blackwood,https://www.centura.ca/en/products/tile/porcelain/blackwood/,The Blackwood collection is exclusive to Studio C boutiques in the province of Quebec and as special orders elsewhere in Canada. Its rustic look of a wide plank of burnt barn wood has a lot of character. It will give a distinctive look to any floor.,Blackwood,8033375,$7.92,sq. ft.,"8″ x 48″, 20cm x 120cm","Thickness:11mm, Rectified tile, Nuance:V3 Moderate, PEI:4, R rating:R9, Frost resistance, Suggested grout:929 - Charcoal gray"
